cart_item_id,cart_id,item_id,quantity
7389,2458,118,2
7390,2458,447,2
7391,2458,47,2
7392,2458,168,2
7393,2458,54,2
7394,2458,200,2
7395,2458,406,2
7396,2459,388,1
7397,2460,431,1
7398,2461,377,1
7399,2461,420,1
7400,2462,248,1
7401,2463,446,3
7402,2464,433,1
7403,2464,250,1
7404,2464,192,1
7405,2464,57,1
7406,2464,356,1
7407,2464,349,1
7408,2464,206,1
7409,2465,30,5
7410,2465,51,5
7411,2465,30,5
7412,2466,335,5
7413,2466,372,5
7414,2466,169,5
7415,2466,378,5
7416,2466,443,5
7417,2466,255,5
7418,2466,44,5
7419,2466,170,5
7420,2466,421,5
7421,2466,391,5
7422,2466,455,5
7423,2467,336,1
7424,2467,431,1
7425,2467,45,1
7426,2467,359,1
7427,2467,213,1
7428,2467,36,1
7429,2467,341,1
7430,2467,51,1
7431,2468,384,3
7432,2469,17,1
7433,2470,457,2
7434,2471,254,4
7435,2471,497,4
7436,2471,44,4
7437,2471,374,4
7438,2471,498,4
7439,2472,165,3
7440,2472,31,3
7441,2472,46,3
7442,2473,377,1
7443,2473,30,1
7444,2474,19,4
7445,2475,39,6
7446,2475,190,6
7447,2475,41,6
7448,2475,40,6
7449,2476,27,1
7450,2476,369,1
7451,2477,373,1
7452,2477,254,1
7453,2477,21,1
7454,2477,41,1
7455,2477,353,1
7456,2478,249,2
7457,2478,360,2
7458,2478,254,2
7459,2478,370,2
7460,2478,249,2
7461,2478,255,2
7462,2478,352,2
7463,2478,365,2
7464,2478,393,2
7465,2478,336,2
7466,2479,373,1
7467,2480,187,1
7468,2481,361,1
7469,2482,354,1
7470,2483,350,3
7471,2484,247,1
7472,2485,367,1
7473,2485,254,1
7474,2485,378,1
7475,2485,351,1
7476,2485,339,1
7477,2485,355,1
7478,2485,344,1
7479,2485,368,1
7480,2486,384,3
7481,2487,333,2
7482,2487,357,2
7483,2488,370,1
7484,2489,337,1
7485,2490,359,1
7486,2490,405,1
7487,2490,167,1
7488,2490,449,1
7489,2490,421,1
7490,2490,448,1
7491,2490,311,1
7492,2491,352,1
7493,2491,379,1
7494,2492,217,1
7495,2493,353,1
7496,2493,40,1
7497,2494,326,5
7498,2495,262,1
7499,2495,409,1
7500,2495,410,1
7501,2495,360,1
7502,2495,16,1
7503,2495,352,1
7504,2495,456,1
7505,2495,84,1
7506,2495,47,1
7507,2495,217,1
7508,2495,458,1
7509,2495,346,1
7510,2496,113,1
7511,2497,400,1
7512,2498,189,1
7513,2498,89,1
7514,2498,447,1
7515,2498,385,1
7516,2499,362,1
7517,2500,192,1
7518,2500,190,1
7519,2500,388,1
7520,2500,393,1
7521,2500,84,1
7522,2501,383,1
7523,2502,191,3
7524,2502,352,3
7525,2502,380,3
7526,2502,418,3
7527,2503,353,1
7528,2503,191,1
7529,2504,369,4
7530,2505,442,2
7531,2506,253,1
7532,2507,254,1
7533,2508,379,1
7534,2508,252,1
7535,2508,254,1
7536,2508,248,1
7537,2509,31,1
7538,2510,283,1
7539,2511,255,1
7540,2512,390,4
7541,2513,349,1
7542,2513,418,1
7543,2513,429,1
7544,2513,29,1
7545,2513,435,1
7546,2513,361,1
7547,2513,255,1
7548,2513,497,1
7549,2514,366,1
7550,2514,342,1
7551,2514,52,1
7552,2514,41,1
7553,2514,247,1
7554,2515,378,4
7555,2515,21,4
7556,2516,460,1
7557,2517,34,2
7558,2517,19,2
7559,2517,269,2
7560,2517,365,2
7561,2518,416,3
7562,2518,373,3
7563,2518,419,3
7564,2518,330,3
7565,2518,36,3
7566,2518,167,3
7567,2518,30,3
7568,2518,89,3
7569,2519,363,1
7570,2519,355,1
7571,2519,308,1
7572,2519,253,1
7573,2519,337,1
7574,2519,260,1
7575,2519,105,1
7576,2519,441,1
7577,2519,408,1
7578,2520,382,2
7579,2520,413,2
7580,2521,328,1
7581,2521,194,1
7582,2521,453,1
7583,2521,391,1
7584,2521,417,1
7585,2521,379,1
7586,2521,390,1
7587,2521,182,1
7588,2521,352,1
7589,2521,49,1
7590,2521,358,1
7591,2522,38,1
7592,2523,330,1
7593,2523,131,1
7594,2523,147,1
7595,2523,495,1
7596,2524,458,1
7597,2524,498,1
7598,2525,383,3
7599,2526,421,1
7600,2526,26,1
7601,2526,145,1
7602,2526,312,1
7603,2526,435,1
7604,2526,235,1
7605,2527,336,3
7606,2528,447,1
7607,2528,109,1
7608,2528,441,1
7609,2529,367,1
7610,2530,199,2
7611,2531,51,1
7612,2532,400,2
7613,2533,205,1
7614,2533,329,1
7615,2533,316,1
7616,2533,22,1
7617,2533,359,1
7618,2533,85,1
7619,2533,33,1
7620,2533,315,1
7621,2534,307,1
7622,2534,201,1
7623,2535,102,1
7624,2535,458,1
7625,2535,165,1
7626,2535,30,1
7627,2535,260,1
7628,2535,247,1
7629,2536,28,5
7630,2536,39,5
7631,2536,432,5
7632,2537,197,2
7633,2537,360,2
7634,2537,320,2
7635,2537,459,2
7636,2537,16,2
7637,2537,497,2
7638,2537,366,2
7639,2537,47,2
7640,2538,45,1
7641,2539,447,5
7642,2540,40,1
7643,2540,38,1
7644,2540,457,1
7645,2540,369,1
7646,2540,337,1
7647,2540,383,1
7648,2540,368,1
7649,2541,456,2
7650,2541,433,2
7651,2541,442,2
7652,2541,19,2
7653,2541,375,2
7654,2541,163,2
7655,2542,48,2
7656,2543,346,2
7657,2544,462,1
7658,2544,393,1
7659,2544,187,1
7660,2544,377,1
7661,2544,32,1
7662,2544,389,1
7663,2544,458,1
7664,2544,381,1
7665,2544,371,1
7666,2545,22,1
7667,2545,41,1
7668,2545,39,1
7669,2545,25,1
7670,2545,28,1
7671,2545,365,1
7672,2545,442,1
7673,2545,54,1
7674,2545,387,1
7675,2545,449,1
7676,2545,34,1
7677,2545,247,1
7678,2545,169,1
7679,2545,445,1
7680,2545,360,1
7681,2546,165,2
7682,2547,457,2
7683,2548,459,1
7684,2548,342,1
7685,2548,270,1
7686,2548,451,1
7687,2549,166,1
7688,2549,249,1
7689,2549,454,1
7690,2549,445,1
7691,2549,376,1
7692,2550,424,7
7693,2550,392,7
7694,2550,22,7
7695,2551,204,1
7696,2552,423,4
7697,2553,365,1
7698,2554,29,3
7699,2555,165,2
7700,2555,333,2
7701,2555,435,2
7702,2555,384,2
7703,2555,350,2
7704,2555,427,2
7705,2555,170,2
7706,2555,426,2
7707,2555,18,2
7708,2555,203,2
7709,2556,421,1
7710,2557,331,1
7711,2557,204,1
7712,2557,429,1
7713,2557,419,1
7714,2557,270,1
7715,2558,255,1
7716,2558,127,1
7717,2558,423,1
7718,2558,147,1
7719,2558,312,1
7720,2559,88,6
7721,2560,40,1
7722,2561,436,2
7723,2562,123,1
7724,2563,325,1
7725,2564,100,5
7726,2565,22,3
7727,2566,28,2
7728,2566,157,2
7729,2566,312,2
7730,2566,335,2
7731,2566,432,2
7732,2567,198,1
7733,2568,167,2
7734,2569,207,2
7735,2570,298,3
7736,2571,450,1
7737,2571,16,1
7738,2571,423,1
7739,2572,165,3
7740,2573,424,1
7741,2573,356,1
7742,2573,452,1
7743,2573,379,1
7744,2574,392,1
7745,2575,242,2
7746,2575,173,2
7747,2575,313,2
7748,2575,29,2
7749,2575,105,2
7750,2575,405,2
7751,2576,198,1
7752,2577,27,1
7753,2578,233,4
7754,2578,174,4
7755,2579,406,4
7756,2580,391,3
7757,2580,313,3
7758,2580,303,3
7759,2580,113,3
7760,2580,427,3
7761,2580,373,3
7762,2580,421,3
7763,2580,350,3
7764,2581,177,1
7765,2581,490,1
7766,2581,356,1
7767,2581,365,1
7768,2581,484,1
7769,2581,385,1
7770,2581,498,1
7771,2582,205,1
7772,2583,473,2
7773,2584,168,3
7774,2584,362,3
7775,2584,419,3
7776,2584,450,3
7777,2584,27,3
7778,2584,18,3
7779,2584,369,3
7780,2584,384,3
7781,2584,383,3
7782,2584,331,3
7783,2585,446,1
7784,2586,27,2
7785,2587,353,4
7786,2587,253,4
7787,2587,269,4
7788,2587,55,4
7789,2587,461,4
7790,2587,384,4
7791,2588,39,3
7792,2589,434,1
7793,2590,163,4
7794,2590,84,4
7795,2590,24,4
7796,2590,21,4
7797,2590,168,4
7798,2590,368,4
7799,2590,50,4
7800,2590,331,4
7801,2590,460,4
7802,2590,420,4
7803,2590,40,4
7804,2591,351,1
7805,2591,36,1
7806,2591,33,1
7807,2591,446,1
7808,2591,16,1
7809,2592,382,1
7810,2593,163,3
7811,2593,388,3
7812,2593,345,3
7813,2594,355,1
7814,2595,376,1
7815,2595,165,1
7816,2595,320,1
7817,2595,375,1
7818,2595,255,1
7819,2596,378,3
7820,2596,373,3
7821,2596,321,3
7822,2596,21,3
7823,2597,358,2
7824,2598,209,1
7825,2598,362,1
7826,2598,338,1
7827,2598,452,1
7828,2599,107,1
7829,2599,347,1
7830,2599,25,1
7831,2599,105,1
7832,2599,426,1
7833,2599,387,1
7834,2599,249,1
7835,2599,53,1
7836,2599,249,1
7837,2599,318,1
7838,2599,496,1
7839,2599,106,1
7840,2600,266,1
7841,2600,163,1
7842,2601,257,3
7843,2602,339,1
7844,2603,373,3
7845,2603,249,3
7846,2603,169,3
7847,2603,169,3
7848,2603,255,3
7849,2604,369,1
7850,2605,187,1
7851,2606,386,1
7852,2606,29,1
7853,2606,166,1
7854,2606,208,1
7855,2606,497,1
7856,2606,28,1
7857,2606,31,1
7858,2606,388,1
7859,2607,53,1
7860,2608,375,1
7861,2609,382,1
7862,2610,247,1
7863,2610,412,1
7864,2610,313,1
7865,2610,166,1
7866,2610,202,1
7867,2610,327,1
7868,2610,44,1
7869,2610,48,1
7870,2611,433,1
7871,2611,334,1
7872,2611,366,1
7873,2611,435,1
7874,2611,255,1
7875,2612,22,3
7876,2612,18,3
7877,2612,447,3
7878,2612,188,3
7879,2612,208,3
7880,2613,377,1
7881,2614,53,2
7882,2615,250,1
7883,2616,198,1
7884,2617,56,1
7885,2618,355,1
7886,2618,372,1
7887,2619,198,1
7888,2620,32,5
7889,2620,249,5
7890,2620,51,5
7891,2620,320,5
7892,2620,22,5
7893,2620,31,5
7894,2620,29,5
7895,2620,335,5
7896,2620,40,5
7897,2621,384,1
7898,2622,36,3
7899,2623,37,1
7900,2623,365,1
7901,2623,19,1
7902,2623,419,1
7903,2623,320,1
7904,2623,374,1
7905,2623,348,1
7906,2623,248,1
7907,2624,249,1
7908,2625,41,6
7909,2625,392,6
7910,2625,449,6
7911,2625,350,6
7912,2625,362,6
7913,2626,375,4
7914,2626,367,4
7915,2626,171,4
7916,2627,419,1
7917,2627,342,1
7918,2627,166,1
7919,2627,367,1
7920,2627,377,1
7921,2628,377,4
7922,2629,370,1
7923,2629,393,1
7924,2630,247,6
7925,2631,350,1
7926,2632,255,2
7927,2632,387,2
7928,2632,367,2
7929,2632,344,2
7930,2632,444,2
7931,2633,170,1
7932,2633,250,1
7933,2633,169,1
7934,2633,250,1
7935,2634,196,3
7936,2635,228,1
7937,2636,121,1
7938,2636,40,1
7939,2636,318,1
7940,2636,459,1
7941,2636,17,1
7942,2637,34,1
7943,2638,91,1
7944,2638,214,1
7945,2638,392,1
7946,2639,302,2
7947,2639,270,2
7948,2639,265,2
7949,2639,477,2
7950,2639,34,2
7951,2639,46,2
7952,2640,250,1
7953,2641,497,1
7954,2641,259,1
7955,2642,408,1
7956,2642,238,1
7957,2643,476,1
7958,2644,446,2
7959,2645,458,5
7960,2646,239,1
7961,2647,407,1
7962,2648,342,1
7963,2649,476,1
7964,2650,313,2
7965,2651,400,3
7966,2651,459,3
7967,2651,54,3
7968,2652,385,2
7969,2653,347,6
7970,2654,448,5
7971,2655,171,6
7972,2655,169,6
7973,2655,453,6
7974,2656,379,2
7975,2657,384,1
7976,2657,254,1
7977,2657,349,1
7978,2657,363,1
7979,2657,376,1
7980,2657,350,1
7981,2657,380,1
7982,2658,334,1
7983,2658,357,1
7984,2658,384,1
7985,2659,367,2
7986,2660,351,2
7987,2660,378,2
7988,2660,366,2
7989,2660,358,2
7990,2660,349,2
7991,2661,376,2
7992,2661,372,2
7993,2661,191,2
7994,2661,339,2
7995,2661,379,2
7996,2661,374,2
7997,2661,353,2
7998,2661,348,2
7999,2662,251,1
8000,2662,339,1
8001,2662,392,1
8002,2662,336,1
8003,2662,335,1
8004,2662,250,1
8005,2662,362,1
8006,2662,362,1
8007,2662,255,1
8008,2662,359,1
8009,2663,192,1
8010,2664,190,1
8011,2665,331,2
8012,2666,367,1
8013,2666,268,1
8014,2667,20,1
8015,2668,406,2
8016,2668,108,2
8017,2669,20,3
8018,2670,62,1
8019,2671,495,1
8020,2672,455,3
8021,2672,198,3
8022,2672,282,3
8023,2672,374,3
8024,2672,1,3
8025,2672,211,3
8026,2672,263,3
8027,2673,153,4
8028,2673,350,4
8029,2673,187,4
8030,2673,61,4
8031,2673,285,4
8032,2673,95,4
8033,2673,274,4
8034,2673,41,4
8035,2673,147,4
8036,2673,246,4
8037,2673,132,4
8038,2673,449,4
8039,2674,192,1
8040,2675,231,1
8041,2675,22,1
8042,2675,402,1
8043,2675,80,1
8044,2675,130,1
8045,2675,292,1
8046,2675,276,1
8047,2675,400,1
8048,2676,66,1
8049,2677,461,2
8050,2677,433,2
8051,2677,49,2
8052,2677,188,2
8053,2678,431,6
8054,2678,330,6
8055,2678,390,6
8056,2678,433,6
8057,2679,426,5
8058,2680,385,1
8059,2681,39,1
8060,2681,334,1
8061,2681,377,1
8062,2682,434,1
8063,2683,336,4
8064,2684,196,2
8065,2684,330,2
8066,2684,249,2
8067,2684,254,2
8068,2684,352,2
8069,2685,391,1
8070,2685,46,1
8071,2685,338,1
8072,2686,56,1
8073,2687,377,1
8074,2687,248,1
8075,2687,268,1
8076,2687,392,1
8077,2687,323,1
8078,2688,255,3
8079,2689,347,3
8080,2689,192,3
8081,2689,341,3
8082,2690,340,1
8083,2690,253,1
8084,2691,393,2
8085,2691,375,2
8086,2691,442,2
8087,2691,336,2
8088,2691,376,2
8089,2691,341,2
8090,2692,251,2
8091,2692,342,2
8092,2692,349,2
8093,2692,353,2
8094,2692,376,2
8095,2692,368,2
8096,2692,380,2
8097,2692,189,2
8098,2692,382,2
8099,2692,343,2
8100,2692,254,2
8101,2693,384,3
8102,2693,255,3
8103,2693,353,3
8104,2693,254,3
8105,2693,372,3
8106,2694,393,9
8107,2695,356,1
8108,2695,444,1
8109,2696,334,1
8110,2697,367,1
8111,2698,189,4
8112,2698,339,4
8113,2698,253,4
8114,2698,358,4
8115,2698,344,4
8116,2698,393,4
8117,2698,366,4
8118,2698,357,4
8119,2699,333,1
8120,2700,375,6
8121,2701,18,6
8122,2702,57,1
8123,2703,445,1
8124,2703,352,1
8125,2703,35,1
8126,2703,442,1
8127,2704,329,2
8128,2705,450,1
8129,2705,36,1
8130,2705,346,1
8131,2706,51,5
8132,2707,16,1
8133,2708,409,1
8134,2709,219,1
8135,2710,420,2
8136,2710,421,2
8137,2710,419,2
8138,2710,414,2
8139,2710,429,2
8140,2710,367,2
8141,2710,57,2
8142,2710,462,2
8143,2710,394,2
8144,2710,258,2
8145,2711,358,1
8146,2712,251,1
8147,2712,421,1
8148,2713,365,1
8149,2713,323,1
8150,2713,422,1
8151,2713,348,1
8152,2713,387,1
8153,2713,82,1
8154,2713,44,1
8155,2713,318,1
8156,2714,458,1
8157,2714,328,1
8158,2715,209,4
8159,2716,110,1
8160,2717,107,2
8161,2718,255,4
8162,2718,192,4
8163,2718,347,4
8164,2719,171,3
8165,2719,337,3
8166,2719,376,3
8167,2719,192,3
8168,2719,365,3
8169,2719,348,3
8170,2719,387,3
8171,2719,375,3
8172,2719,361,3
8173,2720,31,1
8174,2720,114,1
8175,2720,163,1
8176,2720,196,1
8177,2720,113,1
8178,2720,377,1
8179,2721,98,1
8180,2721,407,1
8181,2721,425,1
8182,2721,103,1
8183,2722,325,1
8184,2723,369,1
8185,2724,481,3
8186,2724,327,3
8187,2724,40,3
8188,2724,56,3
8189,2724,108,3
8190,2725,318,2
8191,2725,147,2
8192,2725,265,2
8193,2726,479,1
8194,2727,162,1
8195,2728,369,1
8196,2729,336,1
8197,2730,349,1
8198,2731,355,1
8199,2732,197,3
8200,2732,356,3
8201,2732,355,3
8202,2732,191,3
8203,2733,163,2
8204,2734,420,1
8205,2734,372,1
8206,2734,356,1
8207,2735,386,1
8208,2736,197,1
8209,2736,346,1
8210,2736,374,1
8211,2736,197,1
8212,2737,341,2
8213,2738,353,1
8214,2739,393,5
8215,2740,251,1
8216,2740,371,1
8217,2740,249,1
8218,2741,354,2
8219,2741,366,2
8220,2741,191,2
8221,2741,362,2
8222,2741,386,2
8223,2741,353,2
8224,2741,337,2
8225,2741,168,2
8226,2742,380,7
8227,2743,387,1
8228,2743,314,1
8229,2743,345,1
8230,2743,97,1
8231,2743,488,1
8232,2743,17,1
8233,2743,173,1
8234,2743,462,1
8235,2743,101,1
8236,2743,186,1
8237,2743,184,1
8238,2744,29,1
8239,2744,102,1
8240,2744,123,1
8241,2745,104,1
8242,2745,45,1
8243,2745,114,1
8244,2745,343,1
8245,2745,31,1
8246,2745,164,1
8247,2745,465,1
8248,2745,189,1
8249,2745,293,1
8250,2745,195,1
8251,2745,292,1
8252,2745,375,1
8253,2745,261,1
8254,2745,430,1
8255,2746,379,2
8256,2747,496,1
8257,2747,145,1
8258,2747,110,1
8259,2747,212,1
8260,2747,300,1
8261,2747,41,1
8262,2747,399,1
8263,2747,172,1
8264,2747,494,1
8265,2747,186,1
8266,2748,196,1
8267,2748,447,1
8268,2748,442,1
8269,2749,118,1
8270,2750,490,6
8271,2751,328,2
8272,2751,194,2
8273,2751,218,2
8274,2751,99,2
8275,2752,112,1
8276,2753,445,1
8277,2753,363,1
8278,2753,198,1
8279,2753,328,1
8280,2754,305,9
8281,2755,18,1
8282,2755,347,1
8283,2755,198,1
8284,2755,374,1
8285,2755,342,1
8286,2755,30,1
8287,2756,252,1
8288,2757,360,1
8289,2758,36,1
8290,2758,371,1
8291,2758,46,1
8292,2758,419,1
8293,2758,42,1
8294,2758,208,1
8295,2758,455,1
8296,2758,337,1
8297,2758,425,1
8298,2759,247,1
8299,2759,385,1
8300,2759,383,1
8301,2759,49,1
8302,2759,251,1
8303,2759,19,1
8304,2759,207,1
8305,2759,338,1
8306,2759,350,1
8307,2759,43,1
8308,2759,370,1
8309,2760,24,1
8310,2761,34,1
8311,2761,252,1
8312,2762,187,6
8313,2762,420,6
8314,2763,448,2
8315,2764,450,3
8316,2765,361,6
8317,2765,321,6
8318,2765,199,6
8319,2765,450,6
8320,2765,320,6
8321,2765,352,6
8322,2765,247,6
8323,2765,377,6
8324,2766,198,4
8325,2767,389,1
8326,2767,443,1
8327,2767,167,1
8328,2767,388,1
8329,2768,38,1
8330,2768,164,1
8331,2768,187,1
8332,2768,166,1
8333,2769,346,1
8334,2769,187,1
8335,2769,39,1
8336,2769,445,1
8337,2769,344,1
8338,2770,456,2
8339,2770,247,2
8340,2771,418,1
8341,2772,264,3
8342,2772,83,3
8343,2772,30,3
8344,2772,434,3
8345,2772,168,3
8346,2772,49,3
8347,2773,321,1
8348,2773,403,1
8349,2773,426,1
8350,2774,333,1
8351,2775,310,3
8352,2776,17,1
8353,2776,158,1
8354,2776,397,1
8355,2777,150,1
8356,2777,216,1
8357,2777,311,1
8358,2777,415,1
8359,2777,37,1
8360,2777,452,1
8361,2777,259,1
8362,2777,212,1
8363,2777,263,1
8364,2778,303,1
8365,2779,341,1
8366,2780,364,1
8367,2781,325,1
8368,2781,476,1
8369,2781,461,1
8370,2781,219,1
8371,2781,233,1
8372,2781,495,1
8373,2781,367,1
8374,2782,241,1
8375,2783,29,1
8376,2783,138,1
8377,2783,48,1
8378,2783,490,1
8379,2783,311,1
8380,2783,49,1
8381,2783,34,1
8382,2784,269,2
8383,2784,190,2
8384,2784,433,2
8385,2784,386,2
8386,2784,352,2
8387,2785,421,2
8388,2785,369,2
8389,2785,498,2
8390,2785,37,2
8391,2785,361,2
8392,2785,255,2
8393,2785,455,2
8394,2786,460,1
8395,2786,247,1
8396,2787,36,2
8397,2788,165,1
8398,2788,335,1
8399,2788,198,1
8400,2788,421,1
8401,2788,52,1
8402,2788,46,1
8403,2788,254,1
8404,2789,35,5
8405,2789,388,5
8406,2789,335,5
8407,2790,349,1
8408,2791,187,1
8409,2791,353,1
8410,2791,249,1
8411,2792,367,1
8412,2792,333,1
8413,2793,444,2
8414,2793,367,2
8415,2793,249,2
8416,2793,379,2
8417,2793,345,2
8418,2793,248,2
8419,2794,353,1
8420,2794,357,1
8421,2794,361,1
8422,2795,390,3
8423,2796,351,1
8424,2797,36,1
8425,2798,461,1
8426,2798,51,1
8427,2798,392,1
8428,2798,368,1
8429,2798,389,1
8430,2799,435,5
8431,2799,423,5
8432,2799,43,5
8433,2799,376,5
8434,2799,421,5
8435,2799,389,5
8436,2799,360,5
8437,2799,319,5
8438,2799,456,5
8439,2800,46,1
8440,2800,164,1
8441,2800,49,1
8442,2800,17,1
8443,2801,169,2
8444,2801,375,2
8445,2801,387,2
8446,2801,321,2
8447,2801,332,2
8448,2801,383,2
8449,2802,191,1
8450,2802,165,1
8451,2802,353,1
8452,2802,420,1
8453,2802,357,1
8454,2803,381,3
8455,2804,363,1
8456,2805,164,2
8457,2806,371,1
8458,2807,356,1
8459,2807,382,1
8460,2807,352,1
8461,2807,335,1
8462,2807,364,1
8463,2807,345,1
8464,2807,163,1
8465,2808,374,1
8466,2808,348,1
8467,2808,380,1
8468,2808,368,1
8469,2808,191,1
8470,2809,252,1
8471,2810,442,1
8472,2810,254,1
8473,2810,250,1
8474,2810,355,1
8475,2810,338,1
8476,2810,370,1
8477,2810,378,1
8478,2810,392,1
8479,2810,357,1
8480,2810,381,1
8481,2811,367,3
8482,2812,338,1
8483,2812,252,1
8484,2813,393,1
8485,2813,349,1
8486,2813,188,1
8487,2813,384,1
8488,2814,367,1
8489,2815,363,1
8490,2816,383,3
8491,2817,353,1
8492,2818,367,1
8493,2819,427,3
8494,2819,323,3
8495,2819,22,3
8496,2819,168,3
8497,2819,190,3
8498,2819,435,3
8499,2819,328,3
8500,2819,330,3
8501,2820,311,1
8502,2821,338,6
8503,2821,452,6
8504,2821,360,6
8505,2821,334,6
8506,2821,371,6
8507,2821,189,6
8508,2821,345,6
8509,2821,376,6
8510,2822,34,3
8511,2822,426,3
8512,2822,248,3
8513,2822,204,3
8514,2822,83,3
8515,2823,208,1
8516,2824,20,1
8517,2825,18,2
8518,2826,361,1
8519,2826,452,1
8520,2827,391,1
8521,2828,209,1
8522,2828,439,1
8523,2828,381,1
8524,2829,257,2
8525,2829,327,2
8526,2829,218,2
8527,2829,495,2
8528,2829,359,2
8529,2829,275,2
8530,2829,52,2
8531,2829,374,2
8532,2829,158,2
8533,2829,363,2
8534,2829,55,2
8535,2829,14,2
8536,2829,269,2
8537,2829,340,2
8538,2829,90,2
8539,2829,27,2
8540,2830,268,1
8541,2831,180,1
8542,2832,85,4
8543,2832,200,4
8544,2832,10,4
8545,2832,138,4
8546,2832,242,4
8547,2833,275,3
8548,2834,42,1
8549,2834,396,1
8550,2834,402,1
8551,2834,151,1
8552,2835,298,4
8553,2835,450,4
8554,2835,30,4
8555,2836,123,3
8556,2836,231,3
8557,2836,438,3
8558,2836,125,3
8559,2836,112,3
8560,2836,272,3
8561,2837,500,8
8562,2838,310,1
8563,2838,76,1
8564,2838,15,1
8565,2838,220,1
8566,2838,503,1
8567,2838,230,1
8568,2839,307,1
8569,2840,46,3
8570,2840,351,3
8571,2840,18,3
8572,2840,348,3
8573,2840,332,3
8574,2840,82,3
8575,2840,44,3
8576,2841,343,1
8577,2841,47,1
8578,2841,164,1
8579,2842,38,3
8580,2842,320,3
8581,2842,170,3
8582,2842,497,3
8583,2842,379,3
8584,2842,28,3
8585,2842,381,3
8586,2842,44,3
8587,2842,376,3
8588,2843,333,3
8589,2844,420,3
8590,2844,39,3
8591,2844,334,3
8592,2844,462,3
8593,2845,383,1
8594,2846,380,1
8595,2847,375,3
8596,2848,192,1
8597,2849,368,4
8598,2849,367,4
8599,2849,189,4
8600,2849,166,4
8601,2849,19,4
8602,2849,209,4
8603,2849,379,4
8604,2849,383,4
8605,2850,200,2
8606,2851,349,1
8607,2852,365,1
8608,2853,297,3
8609,2853,459,3
8610,2853,89,3
8611,2853,218,3
8612,2853,442,3
8613,2853,228,3
8614,2853,298,3
8615,2853,291,3
8616,2853,422,3
8617,2853,67,3
8618,2854,360,1
8619,2854,342,1
8620,2854,456,1
8621,2854,79,1
8622,2854,301,1
8623,2855,197,1
8624,2855,368,1
8625,2856,359,1
8626,2856,420,1
8627,2856,344,1
8628,2856,345,1
8629,2856,168,1
8630,2856,372,1
8631,2856,378,1
8632,2856,376,1
8633,2856,343,1
8634,2857,361,1
8635,2857,370,1
8636,2857,190,1
8637,2857,247,1
8638,2857,444,1
8639,2857,352,1
8640,2858,333,1
8641,2859,356,1
8642,2859,355,1
8643,2859,384,1
8644,2859,334,1
8645,2859,192,1
8646,2860,348,1
8647,2861,107,1
8648,2862,440,3
8649,2862,272,3
8650,2863,17,7
8651,2863,455,7
8652,2863,433,7
8653,2863,346,7
8654,2863,219,7
8655,2863,336,7
8656,2864,351,1
8657,2864,236,1
8658,2864,240,1
8659,2864,421,1
8660,2865,362,2
8661,2866,347,1
8662,2866,197,1
8663,2866,362,1
8664,2867,369,4
8665,2867,337,4
8666,2867,443,4
8667,2867,390,4
8668,2867,374,4
8669,2867,367,4
8670,2868,353,1
8671,2868,342,1
8672,2869,443,5
8673,2870,368,5
8674,2871,350,1
8675,2872,354,2
8676,2872,388,2
8677,2872,254,2
8678,2873,372,1
8679,2874,350,2
8680,2874,190,2
8681,2874,379,2
8682,2875,362,3
8683,2876,190,2
8684,2876,164,2
8685,2877,187,1
8686,2877,250,1
8687,2877,392,1
8688,2877,382,1
8689,2878,250,1
8690,2878,348,1
8691,2879,377,1
8692,2879,433,1
8693,2879,208,1
8694,2879,392,1
8695,2879,50,1
8696,2879,459,1
8697,2879,57,1
8698,2880,433,1
8699,2881,268,1
8700,2881,365,1
8701,2881,249,1
8702,2882,83,1
8703,2882,47,1
8704,2882,43,1
8705,2882,386,1
8706,2882,379,1
8707,2882,248,1
8708,2882,456,1
8709,2882,33,1
8710,2883,249,1
8711,2884,365,1
8712,2885,379,1
8713,2885,324,1
8714,2885,188,1
8715,2885,336,1
8716,2885,367,1
8717,2885,315,1
8718,2885,202,1
8719,2886,216,1
8720,2887,21,1
8721,2887,106,1
8722,2888,417,1
8723,2889,354,1
8724,2890,391,1
8725,2890,102,1
8726,2890,459,1
8727,2890,407,1
8728,2890,22,1
8729,2890,422,1
8730,2890,170,1
8731,2891,36,1
8732,2891,254,1
8733,2891,357,1
8734,2891,356,1
8735,2891,346,1
8736,2891,409,1
8737,2891,322,1
8738,2891,356,1
8739,2892,416,3
8740,2892,445,3
8741,2892,99,3
8742,2892,217,3
8743,2892,83,3
8744,2892,372,3
8745,2892,51,3
8746,2892,34,3
8747,2892,187,3
8748,2892,496,3
8749,2892,374,3
8750,2893,34,7
8751,2894,390,4
8752,2894,103,4
8753,2894,34,4
8754,2894,267,4
8755,2894,40,4
8756,2894,390,4
8757,2894,170,4
8758,2895,54,1
8759,2896,326,1
8760,2896,330,1
8761,2896,36,1
8762,2897,376,3
8763,2898,362,2
8764,2898,498,2
8765,2899,445,3
8766,2900,369,3
8767,2900,324,3
8768,2900,42,3
8769,2900,187,3
8770,2900,379,3
8771,2900,192,3
8772,2901,339,1
8773,2902,455,1
8774,2902,269,1
8775,2902,336,1
8776,2902,373,1
8777,2902,327,1
8778,2902,210,1
8779,2902,338,1
8780,2902,448,1
8781,2903,42,1
8782,2903,168,1
8783,2903,210,1
8784,2903,363,1
8785,2903,270,1
8786,2903,431,1
